run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,api_prompt_tokens_delta,api_llm_total_tokens_delta,api_completion_tokens_delta,llm_prompt_bytes,prompt_visible_total_bytes,raw_evidence_bytes_seen_by_llm,control_bytes,prompt_scaffolding_bytes_total,llm_prompt_tokens,llm_total_tokens,selected_evidence_bytes,pruning_gain_bytes,api_debug_prompt_tokens_delta,api_debug_llm_total_tokens_delta,llm_prompt_delta_l2_vs_t2,prompt_visible_delta_l2_vs_t2,llm_prompt_saved_by_state_ref_bytes,prompt_visible_saved_by_state_ref_bytes
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.7,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,8209,4950,2615,547,3259,2533,5224,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.7.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,4950,2615,,3259,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.7.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,8209,4950,2615,547,3259,2533,5224,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.8,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,13578,10126,2705,547,3452,4173,7652,613,1584,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.8.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,10126,2705,,3452,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.8.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,13578,10126,2705,547,3452,4173,7652,613,1584,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.9,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10576,7390,3071,547,3186,3251,6521,731,1348,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.9.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,7390,3071,,3186,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.9.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10576,7390,3071,547,3186,3251,6521,731,1348,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,telemetry_summary,cross_period_financial,,,,,,benchmark_report_json,,,,96220,63490,27077,5470,32730,29659,58439,6139,15822,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-004/sidecars/hydration_accounting_audits/cross-period-004.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,6981,2615,,3367,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-008/sidecars/hydration_accounting_audits/cross-period-008.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,4950,2615,,3259,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-005/sidecars/hydration_accounting_audits/cross-period-005.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,7165,2801,,3212,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-007/sidecars/hydration_accounting_audits/cross-period-007.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,7069,2708,,3175,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-003/sidecars/hydration_accounting_audits/cross-period-003.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,7075,2711,,3194,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-002/sidecars/hydration_accounting_audits/cross-period-002.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,4906,2618,,3317,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-010/sidecars/hydration_accounting_audits/cross-period-010.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,7390,3071,,3186,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-001/sidecars/hydration_accounting_audits/cross-period-001.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,2926,2618,,3251,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-006/sidecars/hydration_accounting_audits/cross-period-006.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,4902,2615,,3317,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/cross-period-009/sidecars/hydration_accounting_audits/cross-period-009.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,10126,2705,,3452,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,8,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,8.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,11,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,11.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,18,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,18.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,27,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/telemetry.json,27.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-004/logs/hydration_audit.json,,cross_period_financial,,,,,,hydration_audit_json,,,,,5963,5656,,3300,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,8,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,8.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,11,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,11.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,584,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,18,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,18.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,27,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/telemetry.json,27.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,821,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-008/logs/hydration_audit.json,,cross_period_financial,,,,,,hydration_audit_json,,,,,5963,5656,,3277,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,8,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,644,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,8.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,644,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,11,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,644,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,11.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,644,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,18,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,18.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,27,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/telemetry.json,27.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,761,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-005/logs/hydration_audit.json,,cross_period_financial,,,,,,hydration_audit_json,,,,,5961,5656,,3166,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,8,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,614,791,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,8.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,614,791,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,11,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,614,791,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,11.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,,,,,614,791,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,18,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,18.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,,523,,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,27,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,791,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/workspaces/L1/cross-period-007/logs/telemetry.json,27.metrics,cross_period_financial,,,,,,telemetry_json,,,,,,5656,,,,,,791,,,,,,
